,molecule_chembl_id,canonical_smiles
1207,CHEMBL3955339,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(Cl)cc4)CC3)cc1)C2
1208,CHEMBL3971579,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(F)cc4)CC3)cc1)C2
1209,CHEMBL3893238,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc1)C2
1210,CHEMBL3930181,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(C)cc4)CC3)cc1)C2
1211,CHEMBL3902217,COc1ccc(N2CCN(c3ccc(/C=C4\Cc5cc(OC)c(OC)cc5C4=O)cc3)CC2)cc1
1212,CHEMBL3916256,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(C)cc4C)CC3)cc1)C2
1213,CHEMBL3944195,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2
1214,CHEMBL3925265,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)cc1)C2
1215,CHEMBL3964617,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(=O)c4ccccc4)CC3)cc1)C2
1217,CHEMBL3961645,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)cc1)C2
1218,CHEMBL3913721,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(=O)c4ccoc4)CC3)cc1)C2
1219,CHEMBL3972686,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccccn4)CC3)cc1)C2
1220,CHEMBL3951861,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ncccn4)CC3)cc1)C2
1221,CHEMBL3911965,CCN(C)C(=O)Oc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1
1222,CHEMBL3953409,CCN(C)C(=O)Oc1cccc(NC(=O)/C=C/c2ccc(O)c(OC)c2)c1
1223,CHEMBL3980957,CCN(C)C(=O)Oc1cccc(CNC(=O)/C=C/c2ccc(O)c(O)c2)c1
1224,CHEMBL3912985,CCN(C)C(=O)Oc1cccc(CNC(=O)/C=C/c2ccc(O)c(OC)c2)c1
1225,CHEMBL3894001,CCN(C)C(=O)Oc1cccc(CCNC(=O)/C=C/c2ccc(O)c(O)c2)c1
1226,CHEMBL3965592,CCN(C)C(=O)Oc1cccc(CCNC(=O)/C=C/c2ccc(O)c(OC)c2)c1
1227,CHEMBL3902949,CCN(C)C(=O)Nc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1
1228,CHEMBL3973913,CCN(C)C(=O)Nc1cccc(NC(=O)/C=C/c2ccc(O)c(OC)c2)c1
1232,CHEMBL4064738,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC
1234,CHEMBL4073325,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1
1235,CHEMBL4093991,CN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1
1236,CHEMBL4094880,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1
1237,CHEMBL4067447,COc1ccccc1CN(C)CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1
1238,CHEMBL4101300,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC
1239,CHEMBL4083301,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C
1240,CHEMBL4093565,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1
1242,CHEMBL4085819,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1
1243,CHEMBL4064264,COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1
1244,CHEMBL4077948,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC
1245,CHEMBL4102209,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C
1246,CHEMBL4066985,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccc(N(C)C)cc1
1247,CHEMBL2018439,O=c1c2ccccc2sc2cc(O)cc(O)c12
1248,CHEMBL4077321,O=c1cc(/C=C/c2ccccc2)[nH]cc1O
1249,CHEMBL4072235,Cn1cc(O)c(=O)cc1/C=C/c1ccccc1
1250,CHEMBL4099194,O=c1cc(/C=C/c2ccc(Cl)cc2)[nH]cc1O
1251,CHEMBL4075646,Cn1cc(O)c(=O)cc1/C=C/c1ccc(Cl)cc1
1252,CHEMBL4059796,O=c1cc(/C=C/c2cccc(F)c2)[nH]cc1O
1253,CHEMBL4077009,Cn1cc(O)c(=O)cc1/C=C/c1cccc(F)c1
1256,CHEMBL4074429,CCOc1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1
1257,CHEMBL4097746,CCOc1ccc(/C=C/c2cc(=O)c(O)cn2C)cc1
1258,CHEMBL4070599,COc1ccccc1/C=C/c1cc(=O)c(O)c[nH]1
1259,CHEMBL4086825,COc1ccccc1/C=C/c1cc(=O)c(O)cn1C
1260,CHEMBL4065395,COc1cc(/C=C/c2cc(=O)c(O)c[nH]2)cc(OC)c1
1261,CHEMBL4094556,COc1cc(/C=C/c2cc(=O)c(O)cn2C)cc(OC)c1
1262,CHEMBL4074006,O=c1cc(/C=C/c2ccc(O)cc2)[nH]cc1O
1263,CHEMBL4068105,Cn1cc(O)c(=O)cc1/C=C/c1ccc(O)cc1
1265,CHEMBL4078980,Cn1cc(O)c(=O)cc1/C=C/c1ccccc1O
1266,CHEMBL4103241,O=c1cc(/C=C/c2cc(O)cc(O)c2)[nH]cc1O
1267,CHEMBL4097928,Cn1cc(O)c(=O)cc1/C=C/c1cc(O)cc(O)c1
1269,CHEMBL4070063,c1ccc(Nc2ccc3cc[nH]c3n2)nc1
1270,CHEMBL4089491,Fc1ccc(Nc2ccc3cc[nH]c3n2)cc1
1271,CHEMBL4061322,Fc1cc(F)cc(Nc2ccc3cc[nH]c3n2)c1
1272,CHEMBL4097189,Fc1cc(F)cc(Nc2cnc3cc[nH]c3c2)c1
1273,CHEMBL4069995,c1cc2ncc(Nc3ccc4cc[nH]c4n3)cc2[nH]1
1274,CHEMBL4071042,c1cc2ccc(Nc3ccc4cc[nH]c4n3)nc2[nH]1
1275,CHEMBL4091877,c1cc2ccc(Nc3ccc4cc[nH]c4n3)cc2[nH]1
1276,CHEMBL4088069,c1cc2ccc(Nc3ccc4cc[nH]c4c3)cc2[nH]1
1277,CHEMBL4065954,c1cc2cc(Nc3ccc4cc[nH]c4c3)ccc2[nH]1
1278,CHEMBL4072136,c1cc2cc(Nc3ccc4cc[nH]c4n3)ccc2[nH]1
1279,CHEMBL4077396,c1cc2cc(Nc3ccc4cc[nH]c4n3)cnc2[nH]1
1280,CHEMBL4072261,N#Cc1c[nH]c2nc(Nc3ccc4c(C5CCNCC5)c[nH]c4c3)ccc12
1281,CHEMBL4066527,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1
1282,CHEMBL4079970,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2c(C3CCNCC3)c[nH]c2c1
1283,CHEMBL4104210,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2c(C3CCNCC3)c[nH]c2n1
1284,CHEMBL4069232,CN1CCC(c2c[nH]c3ccc(Nc4ccc5c(C6CCNCC6)c[nH]c5n4)cc23)CC1
1285,CHEMBL4096474,CN1CCC(c2c[nH]c3cc(Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)ccc23)CC1
1286,CHEMBL4060547,CN1CCC(c2c[nH]c3cc(Nc4ccc5c(C6CCN(C)CC6)c[nH]c5c4)ccc23)CC1
1287,CHEMBL4088780,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cc1F
1288,CHEMBL4098927,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3n2)cc1F
1289,CHEMBL4104620,FC(F)(F)c1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cn1
1290,CHEMBL4063009,CN1CCC(c2c[nH]c3cc(Nc4ccc(F)c(F)c4)ccc23)CC1
1291,CHEMBL4084675,COc1ccc(Nc2ccc3c(C4CCN(C)CC4)c[nH]c3c2)cc1OC
1292,CHEMBL4101130,Cn1cc(C2CCNCC2)c2ccc(Nc3ccc(F)c(F)c3)cc21
1293,CHEMBL4075780,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(O)c1)O2
1294,CHEMBL4063760,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)cc1)O2
1297,CHEMBL4094805,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)O2
1298,CHEMBL4100760,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2
1299,CHEMBL4059887,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCOCC3)c(O)c1)O2
1300,CHEMBL4081805,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2
1303,CHEMBL4102562,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2
1304,CHEMBL4076740,COc1ccccc1CN(C)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O
1305,CHEMBL4064330,CCN(Cc1ccccc1)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O
1306,CHEMBL4092053,CCN(Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1OC
1307,CHEMBL4072914,CCN(Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1N(C)C
1308,CHEMBL4099799,CCN(Cc1ccc(N(C)C)cc1)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O
1310,CHEMBL4096430,CCN(CC)Cc1cc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)ccc1O
1311,CHEMBL4095726,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc(CN(C)C)c(O)c(CN(C)C)c1)O2
1312,CHEMBL4068377,CCN(CC)Cc1cc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc(CN(CC)CC)c1O
1313,CHEMBL118193,Clc1nc(NCc2ccccc2)c2ccccc2n1
1314,CHEMBL4087140,COc1ccc(CCNc2nc(Cl)nc3ccccc23)cc1OC
1315,CHEMBL4065718,Clc1nc(NCCc2ccccc2)c2ccccc2n1
1316,CHEMBL4070983,COc1ccc(CNc2nc(NC3CCN(Cc4ccccc4)CC3)nc3ccccc23)cc1OC
1317,CHEMBL4092601,COc1ccc(CCNc2ncnc3ccccc23)cc1OC
1318,CHEMBL117804,c1ccc(CCNc2ncnc3ccccc23)cc1
1319,CHEMBL4089722,COc1ccc(CNc2nc(N=[N+]=[N-])nc3ccccc23)cc1OC
1320,CHEMBL4079415,[N-]=[N+]=Nc1nc(NCc2ccccc2)c2ccccc2n1
1321,CHEMBL4097449,COc1ccc(CNc2nc(N)nc3ccccc23)cc1OC
1322,CHEMBL3815078,Nc1nc(NCc2ccccc2)c2ccccc2n1
1323,CHEMBL4071318,COc1ccc(CCNc2nc(N)nc3ccccc23)cc1OC
1324,CHEMBL3814123,Nc1nc(NCCc2ccccc2)c2ccccc2n1
1325,CHEMBL4081859,COc1ccc(CNc2nc(O)nc3ccccc23)cc1OC
1326,CHEMBL4082825,Oc1nc(NCc2ccccc2)c2ccccc2n1
1327,CHEMBL4100806,COc1ccc(CCNc2nc(O)nc3ccccc23)cc1OC
1328,CHEMBL4096595,Oc1nc(NCCc2ccccc2)c2ccccc2n1
1329,CHEMBL3814134,Nc1nc(NCc2ccccc2)nc2ccccc12
1330,CHEMBL3814610,Nc1nc(NCCc2ccccc2)nc2ccccc12
1331,CHEMBL4060687,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC
1332,CHEMBL4081013,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
1333,CHEMBL4099046,COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC
1334,CHEMBL4070380,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1
1335,CHEMBL4091317,COc1ccc(CNc2nc(NC(C)=O)nc3ccccc23)cc1OC
1336,CHEMBL4061746,CC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
1337,CHEMBL4083524,CCCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1
1338,CHEMBL4097374,COc1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1OC
1339,CHEMBL4079345,CCNc1nc(NCc2ccccc2)c2ccccc2n1
1340,CHEMBL4105088,CCCNc1nc(NCc2ccccc2)c2ccccc2n1
1341,CHEMBL3262251,CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1
1342,CHEMBL4067481,c1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1
1343,CHEMBL4094911,CNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1
1344,CHEMBL4078382,CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1
1345,CHEMBL4102655,CCCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1
1346,CHEMBL4086248,COc1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1OC
1347,CHEMBL4064773,CNc1nc(NCCc2ccccc2)c2ccccc2n1
1348,CHEMBL4061837,CCNc1nc(NCCc2ccccc2)c2ccccc2n1
1349,CHEMBL4083601,CCCNc1nc(NCCc2ccccc2)c2ccccc2n1
1350,CHEMBL4070462,CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1
1351,CHEMBL4091385,c1ccc(CCNc2nc(NC3CC3)nc3ccccc23)cc1
1352,CHEMBL4081930,CCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21
1353,CHEMBL4099927,CCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21
1354,CHEMBL4100880,CCCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21
1355,CHEMBL4074119,CCCCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21
1356,CHEMBL4062746,CCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21
1357,CHEMBL248594,CCCCC1OC(=O)c2ccccc21
1358,CHEMBL1256415,COc1ccc2nc3c(c(N)c2c1)CCCC3
1359,CHEMBL4081795,Oc1cc(O)cc(/C=C/c2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1
1360,CHEMBL4075856,COc1cc(/C=C/c2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1
1361,CHEMBL4066309,Oc1cc(O)cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)c1
1362,CHEMBL4083174,COc1cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1
1363,CHEMBL4102156,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCN1CCN(Cc2ccccc2)CC1
1364,CHEMBL4066362,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCN1CCc2ccccc2C1
1365,CHEMBL4087707,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCN1CCN(c2ccccn2)CC1
1367,CHEMBL4095402,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCN(Cc2ccccc2)CC1
1368,CHEMBL4085222,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCc2ccccc2C1
1371,CHEMBL4065298,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCN1CCN(Cc2ccccc2)CC1
1372,CHEMBL4100686,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCN1CCc2ccccc2C1
1373,CHEMBL4077421,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCN1CCN(c2ccccn2)CC1
1374,CHEMBL4071307,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCN1CCN(c2ncccn2)CC1
1375,CHEMBL4098346,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCCN1CCN(Cc2ccccc2)CC1
1376,CHEMBL4081846,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCCCN1CCc2ccccc2C1
1379,CHEMBL4097440,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1O
1380,CHEMBL4092048,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2.[Br-]
1382,CHEMBL4085122,COc1ccc(C(=O)CC(=O)CC2CCN(Cc3cccc(C)c3)CC2)cc1O
1383,CHEMBL4063499,COc1ccc(C(=O)CC(=O)CC2CCN(Cc3ccccc3)CC2)cc1OC
1385,CHEMBL4076034,COc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1OC
1386,CHEMBL4066961,COCCCc1ccc2oc(-c3ccc(OC)c(OC)c3)cc2c1
1388,CHEMBL4076580,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3F)cc1)C2.[Br-]
1391,CHEMBL4099391,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3C)cc1)C2.[Br-]
1394,CHEMBL4063583,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3Br)cc1)C2.[Br-]
1395,CHEMBL4082048,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2.[Br-]
1396,CHEMBL4083039,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(Br)cc3)cc1)C2.[Br-]
1397,CHEMBL4101018,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc([N+](=O)[O-])c3)cc1)C2.[Br-]
1399,CHEMBL4086058,COc1cc(/C=C/C(=O)OC[C@@]23CC[C@@]4(C(=O)O)CCC(C)(C)C[C@H]4C2=CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)ccc1O
1400,CHEMBL4073121,COc1cc(/C=C\C(=O)OC[C@@]23CC[C@@]4(C(=O)O)CCC(C)(C)C[C@H]4C2=CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)ccc1O
1401,CHEMBL4073614,COc1cc(/C=C/C(=O)OC[C@@]23CC[C@@]4(C(=O)O)CC[C@@H](C)[C@H](C)[C@H]4C2=CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)ccc1O
1402,CHEMBL4098015,COc1cc(/C=C\C(=O)OC[C@@]23CC[C@@]4(C(=O)O)CC[C@@H](C)[C@H](C)[C@H]4C2=CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)ccc1O
1403,CHEMBL3425895,CCn1c2ccccc2c2cc(/C=C/c3ccc4ccccc4[n+]3C)ccc21.[I-]
1404,CHEMBL3425894,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)ccc2ccccc21.[I-]
1405,CHEMBL3425893,C[n+]1c(/C=C/c2ccc(N3CCOCC3)cc2)ccc2ccccc21.[I-]
1406,CHEMBL3425892,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1N1CCOCC1.[I-]
1407,CHEMBL3425889,C[n+]1c(/C=C/c2ccccc2)ccc2ccccc21.[I-]
1408,CHEMBL1303143,C[n+]1c(/C=C/c2ccc(O)cc2)ccc2ccccc21.[I-]
1409,CHEMBL3425881,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)cc(OC)c1O.[I-]
1410,CHEMBL3425891,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)cc(OC)c1OC.[I-]
1411,CHEMBL3425890,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1F.[I-]
1412,CHEMBL3425885,C[n+]1c(/C=C/c2cc([N+](=O)[O-])ccc2O)ccc2ccccc21.[I-]
1413,CHEMBL1242180,CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-]
1414,CHEMBL4061433,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(O)c1.[I-]
1415,CHEMBL4097284,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)c1.[I-]
1416,CHEMBL4070093,CN1CCN(c2ccc(/C=C/c3ccc4ccccc4[n+]3C)cc2)CC1.[I-]
1417,CHEMBL4093946,COc1cc(/C=C/c2ccc3ccccc3[n+]2C)ccc1N1CCN(C)CC1.[I-]
1418,CHEMBL4066392,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-]
1419,CHEMBL4080358,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(Cl)c1.[I-]
1420,CHEMBL4104589,C[n+]1c(/C=C/c2ccc(Cl)cc2)ccc2ccccc21.[I-]
1421,CHEMBL597863,C[n+]1c(/C=C/c2ccc(F)cc2)ccc2ccccc21.[I-]
1422,CHEMBL4096862,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)n1.[I-]
1423,CHEMBL4060972,COc1ncccc1/C=C/c1ccc2ccccc2[n+]1C.[I-]
1424,CHEMBL4089155,C[n+]1c(/C=C/c2cccnc2)ccc2ccccc21.[I-]
1425,CHEMBL4099308,CN1CCN(c2cc(/C=C/c3ccc(N(C)C)cc3)[n+](C)c3ccccc23)CC1.[I-]
1426,CHEMBL4086152,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(C)CC3)c3ccccc3[n+]2C)c(O)c1.[I-]
1427,CHEMBL4065910,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(C)CC3)c3ccccc3[n+]2C)c(OC)c1.[I-]
1428,CHEMBL4093514,CN1CCN(c2ccc(/C=C/c3cc(N4CCN(C)CC4)c4ccccc4[n+]3C)cc2)CC1.[I-]
1430,CHEMBL4064920,CN(C)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)cc1.[I-]
1431,CHEMBL4078528,CCN(CC)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)c(O)c1.[I-]
1432,CHEMBL4102810,CCN(CC)c1ccc(/C=C/c2cc(N3CCOCC3)c3ccccc3[n+]2C)c(OC)c1.[I-]
1433,CHEMBL4067639,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCOCC2)c2ccccc21.[I-]
1434,CHEMBL4095051,CCn1c2ccccc2c2cc(/C=C/c3cc(N4CCOCC4)c4ccccc4[n+]3C)ccc21.[I-]
1435,CHEMBL4105221,CN(C)c1ccc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)cc1.[I-]
1436,CHEMBL4087364,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)c(O)c1.[I-]
1437,CHEMBL4072484,CCN(CC)c1ccc(/C=C/c2cc(N3CCN(CCO)CC3)c3ccccc3[n+]2C)c(OC)c1.[I-]
1438,CHEMBL4099404,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCN(CCO)CC2)c2ccccc21.[I-]
1440,CHEMBL4086807,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3n2)c(O)c1
1442,CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
1443,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1445,CHEMBL4063292,CCN(CCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1
1446,CHEMBL4092697,COc1ccccc1CN(C)CCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
1447,CHEMBL4071918,CCN(CCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1448,CHEMBL4066065,COc1cc2oc(-c3ccc(OCC(=O)NCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC
1449,CHEMBL4072520,CCN(CCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1
1450,CHEMBL4074677,COc1ccccc1CN(C)CCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
1452,CHEMBL4096067,COc1cc2oc(-c3ccc(OCC(=O)NCCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC
1453,CHEMBL4078020,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1
1457,CHEMBL4060260,CCN(CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1
1458,CHEMBL4096208,COc1ccccc1CN(C)CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
1459,CHEMBL4068935,CCN(CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1460,CHEMBL4103970,COc1ccccc1CN(C)CCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1
1461,CHEMBL4079709,CCN(CCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1462,CHEMBL4091828,COc1ccccc1CN(C)CCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1
1464,CHEMBL4073458,COc1ccccc1CN(C)CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1
1465,CHEMBL4100298,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1466,CHEMBL4064861,COc1ccccc1CN(C)CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1
1467,CHEMBL4092562,CCN(CCCCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1468,CHEMBL348436,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC
1469,CHEMBL4081806,O=c1c(/C=N/c2ccccc2O)coc2ccccc12
1470,CHEMBL4105296,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccccc12
1471,CHEMBL4086270,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccccc12
